video,user,mae,rmse
4,53,9.1536226272583,12.847780227661133
4,53,16.440746307373047,24.745546340942383
4,53,20.363914489746094,26.218490600585938
4,53,14.506406784057617,22.204973220825195
4,53,13.140841484069824,21.255178451538086
4,53,7.386969566345215,9.04311752319336
4,53,13.286002159118652,19.135984420776367
4,53,11.553966522216797,14.875686645507812
4,53,7.164700508117676,10.280671119689941
25,49,15.521496772766113,23.73736000061035
25,49,56.08290100097656,95.22179412841797
25,49,41.04374694824219,76.66851806640625
25,49,27.07984161376953,30.110292434692383
25,49,26.65497589111328,39.016231536865234
25,49,7.961108684539795,11.777848243713379
25,49,16.859676361083984,21.42563819885254
25,49,22.342721939086914,42.80992889404297
25,49,28.159921646118164,96.75843048095703
25,49,23.673789978027344,38.29585647583008
25,49,7.899012088775635,9.446028709411621
25,49,21.87684440612793,28.852842330932617
25,49,59.85160446166992,98.89372253417969
25,49,16.750295639038086,18.085777282714844
25,35,7.696741104125977,12.365283012390137
25,35,23.47953987121582,44.79591751098633
25,35,10.90816879272461,14.487227439880371
25,35,4.691949367523193,6.035805702209473
25,35,26.18293571472168,42.35298538208008
25,35,9.230814933776855,14.18383502960205
25,35,37.46422576904297,49.302085876464844
25,35,36.6215705871582,56.560298919677734
25,35,5.898077487945557,8.738142013549805
25,35,7.189770698547363,8.756711959838867
25,35,19.59537124633789,80.37247467041016
25,35,20.33674430847168,35.73524856567383
25,35,6.599296569824219,8.461967468261719
25,35,13.9142484664917,22.680635452270508
24,53,34.552860260009766,46.31394577026367
24,53,11.407812118530273,12.877182006835938
24,53,16.637765884399414,23.689193725585938
24,53,21.257387161254883,27.316415786743164
24,53,21.863924026489258,72.74968719482422
24,53,12.95167064666748,21.563213348388672
24,53,12.687050819396973,18.23381805419922
24,53,31.39715003967285,45.563533782958984
24,53,15.401164054870605,21.08172035217285
24,53,7.285881042480469,8.873734474182129
24,53,12.896238327026367,16.955646514892578
24,53,11.599030494689941,15.554325103759766
24,53,6.837855815887451,8.113712310791016
24,53,24.26885223388672,40.835601806640625
25,30,2.6681313514709473,4.327169418334961
25,30,2.9593775272369385,4.160923480987549
25,30,2.374279737472534,3.6981213092803955
25,30,3.437237024307251,4.22986364364624
25,30,3.1399052143096924,4.197328090667725
25,30,6.81102180480957,9.964930534362793
25,30,2.8911242485046387,3.936919689178467
25,30,2.768500804901123,3.754450798034668
25,30,2.959080934524536,3.842395782470703
25,30,3.018136501312256,3.7169389724731445
25,30,2.1496901512145996,3.0899100303649902
25,30,4.69529914855957,7.313401222229004
25,30,2.3471884727478027,3.666165351867676
25,30,2.4309184551239014,3.3808436393737793
24,47,20.465538024902344,54.00241470336914
24,47,3.8122596740722656,4.892090320587158
24,47,6.2958292961120605,8.163864135742188
24,47,13.07075023651123,19.540891647338867
24,47,4.31687593460083,6.211049556732178
24,47,49.127689361572266,88.04141998291016
24,47,6.751311302185059,9.123602867126465
24,47,13.632473945617676,48.96806335449219
24,47,4.183089256286621,5.303652286529541
24,47,8.268111228942871,10.895279884338379
24,47,16.252614974975586,24.248634338378906
24,47,22.174165725708008,83.65892028808594
24,47,6.946871280670166,9.978987693786621
24,47,50.811893463134766,79.78446197509766
14,84,4.957450866699219,5.9352521896362305
14,84,3.815577745437622,4.933762550354004
14,84,3.8133151531219482,4.752227306365967
14,84,7.808144569396973,11.661818504333496
14,84,20.928470611572266,27.827247619628906
14,84,3.7630231380462646,4.8571648597717285
14,84,15.202610969543457,25.871166229248047
14,84,3.718134880065918,4.82373571395874
14,84,5.021616458892822,6.6788434982299805
14,84,4.9513325691223145,6.591856956481934
14,84,5.125072956085205,6.876695156097412
14,84,5.163947582244873,6.761126518249512
14,84,3.670001268386841,4.76072359085083
14,84,3.6938867568969727,4.7903900146484375
24,83,18.59064483642578,24.927261352539062
24,83,15.467995643615723,23.1777400970459
24,83,7.134826183319092,10.408686637878418
24,83,7.148818016052246,10.429888725280762
24,83,33.47757339477539,58.53342056274414
24,83,8.724328994750977,13.45846176147461
24,83,9.84010124206543,15.86154842376709
24,83,2.8984298706054688,3.999793529510498
24,83,8.961337089538574,13.026531219482422
24,83,25.76924705505371,88.1250228881836
24,83,6.490321636199951,10.344367027282715
24,83,14.852176666259766,24.71722984313965
24,83,6.428762912750244,9.196686744689941
24,83,6.567756175994873,9.908658027648926
8,53,3.833935499191284,5.267025470733643
8,53,7.07696533203125,9.917075157165527
8,53,33.16101837158203,43.661582946777344
8,53,9.728215217590332,15.172839164733887
8,53,43.92818832397461,75.4079360961914
8,53,6.936337947845459,11.285543441772461
8,53,23.0775089263916,29.289461135864258
8,53,14.876023292541504,21.646921157836914
8,53,20.099571228027344,27.18317413330078
8,53,6.501573085784912,8.319101333618164
8,53,23.509685516357422,37.356075286865234
8,53,22.094682693481445,37.841251373291016
8,53,13.487384796142578,21.05275535583496
8,53,4.086113929748535,4.656426429748535
